595, 128.231, 91.6667, 94.8205
596, 125.282, 89.1538, 93.8718
597, 126.256, 88.4359, 92.5897
598, 126.205, 87.3846, 91.2564
599, 125.744, 88.2051, 91.4872
600, 127.205, 89.3333, 92.7692
601, 126.692, 89.3077, 92.4615
602, 120.667, 87.359, 90.4103
603, 120.41, 89.7179, 92.0513
604, 123.923, 93.8718, 94.8718
605, 125.795, 93.1795, 94.5641
606, 123.949, 89.8205, 91.9744
607, 120.872, 88.2308, 90.3846
608, 115.615, 87.2308, 90.6667
609, 117.308, 87.4359, 94.4872
610, 121.436, 89.1795, 98.8718
611, 123.154, 89.8718, 97.3333
612, 121.795, 88.3846, 94.0513
613, 120.641, 86.4359, 88.6923
614, 123.256, 86.8718, 85.1538
615, 130.333, 91.1795, 86.3333
616, 132.231, 92.5385, 89.6154
617, 129.872, 91.6154, 89.9744
618, 124.949, 88.7179, 85.6667
619, 116.051, 84.9487, 83.2051
620, 117.821, 86.3333, 85.7692
621, 121, 85.5128, 87.3846
622, 121.897, 85.7179, 89.8205
623, 126.308, 88.7949, 95.4872
624, 126.795, 88.4103, 95.6667
625, 124.897, 86.2051, 89.6154
626, 122.128, 86.2308, 86
627, 123.487, 88.1026, 86
628, 120.667, 87.7179, 87.8462
629, 124.308, 90.4872, 91.2051
630, 122.667, 90.1538, 91.7949
631, 118.513, 85.8205, 87.9744
632, 115.872, 85.2308, 89.2308
633, 117.59, 89.6154, 92.2308
634, 114.897, 88.2821, 91.359
635, 116.41, 87.5128, 93.0769
636, 117.256, 86.1538, 94.0769
637, 119.795, 86.641, 96.1026
638, 121.641, 86.3846, 97.2308
639, 123.667, 87.2308, 97
640, 126.872, 87.7949, 96.8974
641, 130.051, 89.6667, 97.1282
642, 129.59, 85.7436, 91.2051
643, 132.667, 87.6154, 92.7179
644, 135.641, 87.2308, 93.2051
645, 136.897, 88.3333, 93.8205
646, 138.513, 89.1282, 93.5128
647, 136.333, 88.5385, 91.3077
648, 132.821, 88.8462, 88.5641
649, 130.41, 89.8205, 88.1795
650, 129.513, 92, 90.2051
651, 129.282, 89.8974, 87.2051
652, 130.051, 88.0769, 86.3333
653, 132.128, 90.3846, 87.4103
654, 130.974, 90.4359, 89.8718
655, 127.974, 87.7692, 90.4872
656, 125.436, 86.1538, 93.0769
657, 129.538, 87.9231, 94.7692
658, 127.667, 85.5641, 91.8718
659, 128.59, 85.8462, 88.2821
660, 134.205, 90.6923, 91.4872
661, 132.436, 91.2308, 91.4103
662, 125.846, 90.2051, 89.8974
663, 119.128, 87.1795, 89.0256
664, 120.744, 88.4359, 95.0513
665, 126.641, 91.0513, 101.538
666, 123.718, 88.4872, 98.7692
667, 120.128, 86.1795, 94.5897
668, 119.641, 89.1282, 95.6923
669, 123.436, 93.2821, 97.4103
670, 118.564, 89.2051, 93.5385
671, 117.513, 86.6667, 90.7692
672, 122.231, 91.5897, 95.2051
673, 123.41, 93.2821, 95.1795
674, 122.462, 92.3077, 95.8205
675, 118.538, 89.0256, 93.4872
676, 122.256, 88.0256, 92.1282
677, 129.462, 91.4103, 91.6154
678, 127.359, 88.2051, 88.0769
679, 129.103, 90.2564, 91.0256
680, 127.128, 90, 93.0513
681, 124.154, 89.1795, 94.0256
682, 120.897, 88.8974, 92.9487
683, 119.41, 89.4103, 93.1026
684, 114.359, 86.2564, 89.7179
685, 117.436, 86.4615, 89.5897
686, 123.256, 88.359, 93.2821
687, 128.308, 89.359, 97.2308
688, 127.385, 87.4359, 98.4103
689, 128.385, 88.3333, 98.641
690, 125.718, 88.1795, 97.7179
691, 125, 89.5641, 99.1538
692, 123.359, 89.4615, 100.103
693, 122.077, 87.5385, 98.6667
694, 120, 86.5641, 95.9744
695, 124.359, 88.0256, 96.8718
696, 123.974, 85.9744, 96.4359
